Age,Department,JobRole,Attrition,CareerStage,CareerCluster,HierarchicalCluster,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,SalaryGrowthProxy,PromotionGapRiskScore,PromotionGapRisk,RetentionOpportunityIndex,RetentionOpportunity,TrainingNeedIndicator,ManagerStability
35,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,3.0,0.0,1.0,18,0.0,Low,0.1,Low,Adequate,Lower Stability
23,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.2,16,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
25,Sales,Sales Executive,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.5,44,0.4666666666666667,Medium,0.5888888888888889,Medium,Adequate,Higher Stability
38,Sales,Sales Executive,0,Mid Career,0,0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.25,40,0.4,Medium,0.6904761904761905,High,Needs Development,Higher Stability
29,Research & Development,Research Scientist,0,Mid Career,0,0,0.2,0.7,0.5,0.8,0.1,18,0.39999999999999997,Medium,0.5933333333333333,Medium,Adequate,Higher Stability
48,Sales,Sales Executive,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.16666666666666666,24,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
27,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,40,0.33333333333333337,Medium,0.6000000000000001,Medium,Adequate,Higher Stability
37,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.25,17,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
50,Research & Development,Laboratory Technician,0,Senior Career,2,0,0.15,0.4,0.15,0.4,0.05,11,0.25,Low,0.44,Low,Needs Development,Lower Stability
34,Research & Development,Healthcare Representative,0,Mid Career,3,2,0.875,0.875,0.375,0.875,0.3333333333333333,42,0.875,High,0.8875,High,Needs Development,Higher Stability
24,Sales,Sales Executive,1,Early Career,3,2,1.0,1.0,1.5,0.0,0.5,28,1.0,High,0.9500000000000001,High,Adequate,Lower Stability
39,Research & Development,Healthcare Representative,0,Senior Career,2,0,0.55,0.35,0.2,0.5,0.1,22,0.47,High,0.5333333333333333,Medium,Needs Development,Lower Stability
32,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.7,0.2,0.8,0.2,24,0.27999999999999997,Low,0.5433333333333333,Medium,Needs Development,Higher Stability
50,Sales,Sales Executive,1,Growth Stage,0,3,0.25,0.75,1.0,0.75,0.1111111111111111,28,0.45000000000000007,Medium,0.6166666666666667,Medium,Adequate,Higher Stability
38,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.2,26,0.37777777777777777,Medium,0.6074074074074074,Medium,Needs Development,Higher Stability
27,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.3333333333333333,33,0.3111111111111111,Medium,0.5777777777777777,Medium,Needs Development,Higher Stability
32,Research & Development,Research Director,0,Mid Career,3,2,1.0,1.0,0.8571428571428571,1.0,0.3,45,1.0,High,0.9714285714285715,High,Adequate,Higher Stability
47,Sales,Sales Executive,0,Mid Career,0,0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.1,24,0.4857142857142857,High,0.7333333333333333,High,Needs Development,Higher Stability
40,Sales,Sales Executive,0,Senior Career,2,0,0.05555555555555555,0.7222222222222222,0.1111111111111111,0.6666666666666666,0.15,63,0.32222222222222224,Medium,0.5740740740740741,Medium,Needs Development,Higher Stability
53,Research & Development,Research Director,0,Growth Stage,0,3,0.2,0.2,0.6,0.6,0.125,76,0.2,Low,0.34,Low,Adequate,Lower Stability
41,Human Resources,Manager,0,Senior Career,2,0,0.5714285714285714,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.21739130434782608,75,0.4571428571428571,Medium,0.5111111111111111,Medium,Needs Development,Lower Stability
60,Sales,Sales Executive,0,Early Career,3,2,1.0,1.0,0.5,1.0,0.2,28,1.0,High,0.9833333333333334,High,Adequate,Higher Stability
27,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.3333333333333333,63,0.37777777777777777,Medium,0.6074074074074074,Medium,Needs Development,Higher Stability
41,Human Resources,Manager,0,Senior Career,2,0,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.45454545454545453,0.22727272727272727,60,0.18181818181818182,Low,0.38181818181818183,Low,Needs Development,Lower Stability
50,Sales,Sales Representative,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.25,15,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
28,Research & Development,Research Scientist,1,Mid Career,3,0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.1,13,0.6571428571428571,High,0.8095238095238095,High,Adequate,Higher Stability
36,Research & Development,Research Director,0,Mid Career,0,0,0.0,0.875,0.25,0.625,0.3,42,0.35000000000000003,Medium,0.6291666666666667,Medium,Needs Development,Lower Stability
38,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,4.0,0.0,0.3,42,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
44,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.2,0.4,1.0,0.8,0.1111111111111111,14,0.28,Medium,0.4266666666666667,Low,Adequate,Higher Stability
47,Sales,Sales Executive,0,Senior Career,2,0,0.5,0.09090909090909091,0.09090909090909091,0.5909090909090909,0.14285714285714285,48,0.33636363636363636,Medium,0.39242424242424245,Low,Needs Development,Lower Stability
30,Sales,Sales Executive,0,Mid Career,3,2,0.875,0.875,0.25,0.875,0.2,46,0.875,High,0.8916666666666666,High,Needs Development,Higher Stability
29,Sales,Sales Representative,0,Early Career,1,1,0.0,0.0,6.0,0.0,1.0,11,0.0,Low,0.0,Low,Adequate,Lower Stability
42,Research & Development,Research Scientist,1,Early Career,3,2,1.0,1.0,1.0,1.0,0.14285714285714285,12,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
43,Sales,Sales Executive,0,Early Career,3,2,1.0,1.0,2.5,1.0,0.2857142857142857,36,1.0,High,0.9166666666666667,High,Adequate,Higher Stability
34,Research & Development,Healthcare Representative,0,Growth Stage,3,2,0.8,0.2,0.4,0.6,0.2,22,0.56,High,0.5266666666666667,Medium,Needs Development,Lower Stability
23,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.75,0.5,0.5,0.2,14,0.30000000000000004,Medium,0.5583333333333333,Medium,Adequate,Lower Stability
39,Human Resources,Human Resources,0,Mid Career,0,3,0.375,0.375,0.375,0.75,0.16666666666666666,30,0.375,Medium,0.4875,Low,Needs Development,Higher Stability
56,Research & Development,Healthcare Representative,0,Mid Career,0,3,0.1,0.7,0.1,0.1,0.13333333333333333,44,0.33999999999999997,Medium,0.5766666666666667,Medium,Needs Development,Lower Stability
40,Research & Development,Research Scientist,0,Growth Stage,0,2,0.5,0.5,0.5,0.75,0.2,20,0.5,High,0.5833333333333334,Medium,Adequate,Higher Stability
27,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.0,0.8571428571428571,0.2857142857142857,1.0,0.2222222222222222,38,0.34285714285714286,Medium,0.6190476190476191,Medium,Needs Development,Higher Stability
29,Sales,Sales Representative,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.5,14,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
53,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,2.0,1.0,0.10526315789473684,34,1.0,High,0.9333333333333333,High,Adequate,Higher Stability
35,Research & Development,Healthcare Representative,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.125,22,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
32,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.4,0.8,0.2,0.7,0.2,30,0.56,High,0.7133333333333334,High,Needs Development,Higher Stability
38,Research & Development,Research Scientist,0,Early Career,0,3,0.0,0.0,0.0,1.0,0.16666666666666666,13,0.0,Low,0.2,Low,Needs Development,Higher Stability
34,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.2857142857142857,28,0.0,Low,0.1,Low,Adequate,Lower Stability
52,Sales,Manager,0,Senior Career,2,0,0.029411764705882353,0.17647058823529413,0.08823529411764706,0.47058823529411764,0.11764705882352941,44,0.08823529411764708,Low,0.2941176470588236,Low,Needs Development,Lower Stability
33,Research & Development,Research Scientist,1,Mid Career,2,2,0.7,0.9,0.2,0.8,0.1,13,0.78,High,0.8533333333333334,High,Needs Development,Higher Stability
25,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,46,0.43333333333333335,Medium,0.638888888888889,Medium,Adequate,Higher Stability
45,Sales,Sales Representative,0,Mid Career,0,3,0.375,0.875,0.375,0.125,0.2222222222222222,26,0.575,High,0.7375,High,Needs Development,Lower Stability
23,Research & Development,Research Scientist,0,Early Career,0,3,0.0,1.0,1.5,1.0,0.5,18,0.4,Medium,0.65,High,Adequate,Higher Stability
47,Sales,Sales Executive,1,Growth Stage,0,3,0.2,0.8,0.4,0.6,0.25,24,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Lower Stability
34,Sales,Sales Executive,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,44,0.43333333333333335,Medium,0.638888888888889,Medium,Adequate,Higher Stability
55,Research & Development,Manager,1,Growth Stage,0,3,0.2,0.4,0.4,0.8,0.20833333333333334,65,0.28,Medium,0.44666666666666666,Low,Needs Development,Higher Stability
36,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.7,0.1,0.9,0.3,45,0.27999999999999997,Low,0.5466666666666666,Medium,Needs Development,Higher Stability
52,Research & Development,Research Scientist,0,Growth Stage,0,3,0.25,0.75,0.75,0.5,0.2,18,0.45000000000000007,Medium,0.625,Medium,Adequate,Lower Stability
26,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.0,0.0,0.2,14,1.0,High,0.9666666666666668,High,Adequate,Lower Stability
29,Research & Development,Healthcare Representative,0,Mid Career,0,3,0.125,0.875,0.375,0.125,0.18181818181818182,24,0.42500000000000004,Medium,0.6625000000000001,High,Needs Development,Lower Stability
26,Sales,Sales Executive,1,Growth Stage,0,3,0.25,0.75,0.5,0.5,0.3333333333333333,34,0.45000000000000007,Medium,0.6333333333333333,Medium,Adequate,Lower Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.25,0.5,0.5,0.75,0.1,16,0.35,Medium,0.5083333333333333,Medium,Adequate,Higher Stability
54,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.2,0.6,0.8,0.8,0.2222222222222222,22,0.36,Medium,0.5333333333333333,Medium,Adequate,Higher Stability
27,Sales,Sales Executive,0,Growth Stage,0,3,0.25,0.5,0.75,0.25,0.4,38,0.35,Medium,0.5,Medium,Adequate,Lower Stability
37,Research & Development,Research Scientist,0,Growth Stage,3,2,0.8,0.6,0.6,0.6,0.16666666666666666,13,0.72,High,0.7200000000000001,High,Adequate,Lower Stability
38,Research & Development,Manufacturing Director,0,Senior Career,2,0,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.8,0.11764705882352941,24,0.3466666666666667,Medium,0.508888888888889,Medium,Needs Development,Higher Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.16666666666666666,0.8333333333333334,0.5,0.5,0.16666666666666666,11,0.43333333333333335,Medium,0.65,High,Adequate,Lower Stability
35,Sales,Sales Representative,0,Growth Stage,0,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,16,0.26666666666666666,Low,0.5222222222222221,Medium,Needs Development,Higher Stability
30,Research & Development,Laboratory Technician,0,Early Career,0,3,0.0,1.0,1.0,1.0,0.14285714285714285,21,0.4,Medium,0.6666666666666667,High,Adequate,Higher Stability
40,Research & Development,Healthcare Representative,0,Mid Career,0,0,0.375,0.875,0.25,0.875,0.25,48,0.575,High,0.7416666666666667,High,Needs Development,Higher Stability
34,Sales,Sales Executive,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,34,0.4666666666666667,Medium,0.6222222222222222,Medium,Needs Development,Higher Stability
42,Research & Development,Manager,0,Senior Career,2,0,0.5833333333333334,0.2916666666666667,0.16666666666666666,0.375,0.20833333333333334,65,0.46666666666666673,High,0.5152777777777778,Medium,Needs Development,Lower Stability
23,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,2.0,0.0,1.0,21,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
24,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,4.0,0.0,1.0,11,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
52,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.2,0.4,0.6,0.8,0.2222222222222222,40,0.28,Medium,0.44000000000000006,Low,Adequate,Higher Stability
50,Research & Development,Research Director,0,Growth Stage,0,3,0.0,0.75,0.75,0.75,0.13333333333333333,64,0.30000000000000004,Medium,0.55,Medium,Adequate,Higher Stability
29,Research & Development,Laboratory Technician,1,Early Career,1,1,0.0,0.0,1.0,0.0,1.0,11,0.0,Low,0.16666666666666669,Low,Adequate,Lower Stability
33,Research & Development,Research Director,0,Mid Career,2,0,0.23076923076923078,0.6923076923076923,0.23076923076923078,0.5384615384615384,0.21428571428571427,33,0.4153846153846154,Medium,0.6076923076923076,Medium,Needs Development,Lower Stability
33,Sales,Sales Executive,1,Growth Stage,0,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,30,0.26666666666666666,Low,0.5,Medium,Adequate,Higher Stability
47,Research & Development,Manager,0,Senior Career,2,0,0.11538461538461539,0.5384615384615384,0.11538461538461539,0.0,0.15384615384615385,44,0.2846153846153846,Medium,0.5,Medium,Needs Development,Lower Stability
36,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.2,30,0.3111111111111111,Medium,0.5814814814814815,Medium,Needs Development,Lower Stability
29,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,0.7,0.3,0.7,0.1,24,0.27999999999999997,Low,0.54,Medium,Needs Development,Higher Stability
58,Research & Development,Research Director,1,Senior Career,2,0,0.41935483870967744,0.4838709677419355,0.06451612903225806,0.25806451612903225,0.125,60,0.44516129032258067,Medium,0.5655913978494624,Medium,Needs Development,Lower Stability
35,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,0.0,1.0,0.14285714285714285,13,1.0,High,1.0,High,Needs Development,Higher Stability
42,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.75,1.0,0.5,0.25,26,0.30000000000000004,Medium,0.5416666666666667,Medium,Adequate,Lower Stability
28,Research & Development,Research Scientist,1,Early Career,3,2,1.0,1.0,1.5,0.5,0.2,17,1.0,High,0.9500000000000001,High,Adequate,Lower Stability
36,Human Resources,Human Resources,0,Growth Stage,0,3,0.0,0.4,0.4,0.8,0.125,13,0.16000000000000003,Low,0.3866666666666667,Low,Needs Development,Higher Stability
32,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.42857142857142855,0.9285714285714286,0.21428571428571427,0.5714285714285714,0.14285714285714285,24,0.6285714285714286,High,0.7857142857142857,High,Needs Development,Lower Stability
40,Research & Development,Laboratory Technician,0,Early Career,1,1,0.0,0.0,6.0,0.0,0.2,28,0.0,Low,0.0,Low,Adequate,Lower Stability
30,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,4.0,0.0,0.16666666666666666,48,0.0,Low,0.06666666666666668,Low,Adequate,Lower Stability
45,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,3.0,0.0,1.0,14,0.0,Low,0.1,Low,Adequate,Lower Stability
42,Research & Development,Manufacturing Director,0,Mid Career,2,2,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.2,26,0.8222222222222222,High,0.8666666666666667,High,Needs Development,Higher Stability
38,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.25,0.75,0.75,0.5,0.15384615384615385,30,0.45000000000000007,Medium,0.625,Medium,Adequate,Lower Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.4,0.6,0.6,0.16666666666666666,16,0.28,Medium,0.44000000000000006,Low,Adequate,Lower Stability
49,Sales,Sales Executive,1,Mid Career,2,2,0.7777777777777778,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.3333333333333333,54,0.8222222222222222,High,0.8666666666666667,High,Needs Development,Higher Stability
55,Sales,Sales Executive,1,Mid Career,3,3,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.16666666666666666,32,0.7777777777777778,High,0.8111111111111111,High,Needs Development,Lower Stability
43,Research & Development,Research Director,0,Growth Stage,0,3,0.25,0.25,0.75,0.0,0.18181818181818182,96,0.25,Low,0.375,Low,Adequate,Lower Stability
27,Research & Development,Research Director,0,Mid Career,0,0,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.3333333333333333,48,0.35555555555555557,Medium,0.6333333333333333,Medium,Needs Development,Higher Stability
35,Research & Development,Manufacturing Director,0,Mid Career,0,3,0.125,0.625,0.375,0.75,0.17647058823529413,63,0.325,Medium,0.5375,Medium,Needs Development,Higher Stability
28,Sales,Sales Executive,0,Mid Career,3,2,0.875,0.875,0.25,0.625,0.25,40,0.875,High,0.8916666666666666,High,Needs Development,Lower Stability
34,Human Resources,Human Resources,0,Growth Stage,0,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,19,0.26666666666666666,Low,0.5222222222222221,Medium,Needs Development,Higher Stability
26,Research & Development,Research Scientist,1,Mid Career,0,0,0.125,0.875,0.25,0.875,0.125,14,0.42500000000000004,Medium,0.6666666666666667,High,Needs Development,Higher Stability
27,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,6.0,0.0,1.0,11,0.0,Low,0.0,Low,Adequate,Lower Stability
51,Sales,Manager,0,Senior Career,2,0,0.2,0.3,0.1,0.85,0.13793103448275862,56,0.24,Low,0.4066666666666666,Low,Needs Development,Higher Stability
44,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.4,0.4,0.4,0.6,0.2,24,0.4,Medium,0.5066666666666667,Medium,Needs Development,Lower Stability
25,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.75,0.75,0.25,0.16666666666666666,13,0.30000000000000004,Medium,0.55,Medium,Adequate,Lower Stability
33,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.2222222222222222,44,0.35555555555555557,Medium,0.6259259259259259,Medium,Adequate,Higher Stability
